census_t_1,quarter,year.x,total,econ_crime,violent_crime,drug_crime,no_units,pop,crime_rate,stock_units,log_crime_rate,log_total,log_econ_crime,log_violent_crime,log_drug_crime,diff_log_crime_rate,q_year,time_index,treat_post,treat,treat_change,treat_index,treat_index_max,id
17031020500,3,2004,66,60,4,2,0,7084,9.3167701863354,0,2.23181602210584,4.18965474202643,4.0943445622221,1.38629436111989,0.693147180559945,0,3/2004,23,0,0,0,0,0,17031020500
17031020500,4,2004,74,66,2,6,0,7084,10.446075663467,0,2.34622637328358,4.30406509320417,4.18965474202643,0.693147180559945,1.79175946922806,0.114410351177744,4/2004,24,0,0,0,0,0,17031020500
17031020500,1,2005,69,61,0,8,0,7084,9.74025974025974,0,2.27626778467667,4.23410650459726,4.11087386417331,-Inf,2.07944154167984,-0.0699585886069101,1/2005,25,0,0,0,0,0,17031020500
17031020500,2,2005,68,55,4,9,0,7084,9.59909655561829,0,2.26166898525552,4.21950770517611,4.00733318523247,1.38629436111989,2.19722457733622,-0.0145987994211527,2/2005,26,0,0,0,0,0,17031020500
17031020600,1,1999,88,76,7,5,0,8824.4,8.36501901140684,0,2.12405860716864,4.47733681447821,4.33073334028633,1.94591014905531,1.6094379124341,,1/1999,1,0,0,0,0,0,17031020600
17031020600,2,1999,88,84,2,2,0,8824.4,8.36501901140684,0,2.12405860716864,4.47733681447821,4.43081679884331,0.693147180559945,0.693147180559945,0,2/1999,2,0,0,0,0,0,17031020600
17031020600,3,1999,115,104,7,4,0,8824.4,10.9315589353612,0,2.39165392105369,4.74493212836325,4.64439089914137,1.94591014905531,1.38629436111989,0.267595313885044,3/1999,3,0,0,0,0,0,17031020600
17031020600,4,1999,99,92,3,4,0,8824.4,9.4106463878327,0,2.24184164282503,4.59511985013459,4.52178857704904,1.09861228866811,1.38629436111989,-0.14981227822866,4/1999,4,0,0,0,0,0,17031020600
17031020600,1,2000,83,67,2,14,0,8824.4,7.88973384030418,0,2.06556240048703,4.4188406077966,4.20469261939097,0.693147180559945,2.63905732961526,-0.176279242337992,1/2000,5,0,0,0,0,0,17031020600
17031020600,2,2000,107,100,5,2,0,8824.4,10.171102661597,0,2.31955062715234,4.67282883446191,4.60517018598809,1.6094379124341,0.693147180559945,0.253988226665308,2/2000,6,0,0,0,0,0,17031020600
17031020600,3,2000,124,109,7,8,0,8824.4,11.787072243346,0,2.46700335829547,4.82028156560504,4.69134788222914,1.94591014905531,2.07944154167984,0.14745273114313,3/2000,7,0,0,0,0,0,17031020600
17031020600,4,2000,108,96,8,4,0,8824.4,10.2661596958175,0,2.32885301981466,4.68213122712422,4.56434819146784,2.07944154167984,1.38629436111989,-0.138150338480817,4/2000,8,0,0,0,0,0,17031020600
17031020600,1,2001,77,58,7,12,0,8824.4,7.31939163498099,0,1.99052721454412,4.34380542185368,4.06044301054642,1.94591014905531,2.484906649788,-0.338325805270536,1/2001,9,0,0,0,0,0,17031020600
17031020600,2,2001,74,67,4,3,0,8824.4,7.03422053231939,0,1.95078688589461,4.30406509320417,4.20469261939097,1.38629436111989,1.09861228866811,-0.0397403286495139,2/2001,10,0,0,0,0,0,17031020600
17031020600,3,2001,81,70,7,4,0,8824.4,7.69961977186312,0,2.04117094736288,4.39444915467244,4.24849524204936,1.94591014905531,1.38629436111989,0.0903840614682689,3/2001,11,0,0,0,0,0,17031020600
17031020600,4,2001,82,76,3,3,0,8824.4,7.79467680608365,0,2.05344103995469,4.40671924726425,4.33073334028633,1.09861228866811,1.09861228866811,0.0122700925918142,4/2001,12,0,0,0,0,0,17031020600
17031020600,1,2002,66,59,5,2,0,8824.4,6.27376425855513,0,1.83637653471686,4.18965474202643,4.07753744390572,1.6094379124341,0.693147180559945,-0.217064505237827,1/2002,13,0,0,0,0,0,17031020600
17031020600,2,2002,89,75,8,6,0,8824.4,8.46007604562738,0,2.13535816242258,4.48863636973214,4.31748811353631,2.07944154167984,1.79175946922806,0.298981627705714,2/2002,14,0,0,0,0,0,17031020600
