census_t_1,quarter,year.x,total,econ_crime,violent_crime,drug_crime,no_units,pop,crime_rate,stock_units,adj_population,crime_rate_adj
17031010100,1,1999,73,50,23,94,0,5391,13.5410869968466,0,5391,13.5410869968466
17031010100,2,1999,91,75,16,54,0,5391,16.8799851604526,0,5391,16.8799851604526
17031010100,3,1999,98,84,14,97,0,5391,18.1784455574105,0,5391,18.1784455574105
17031010100,4,1999,70,56,14,54,0,5391,12.9846039695789,0,5391,12.9846039695789
17031010100,1,2000,100,71,29,73,0,5391,18.5494342422556,0,5391,18.5494342422556
17031010100,2,2000,109,86,23,65,0,5391,20.2188833240586,0,5391,20.2188833240586
17031010100,3,2000,114,92,22,55,0,5391,21.1463550361714,0,5391,21.1463550361714
17031010100,4,2000,92,74,18,51,0,5391,17.0654795028752,0,5391,17.0654795028752
17031010100,1,2001,69,60,9,56,0,5391,12.7991096271564,0,5391,12.7991096271564
17031010100,2,2001,84,68,16,51,0,5391,15.5815247634947,0,5391,15.5815247634947
17031010100,3,2001,111,93,18,55,0,5391,20.5898720089037,0,5391,20.5898720089037
17031010100,4,2001,64,51,13,51,0,5391,11.8716379150436,0,5391,11.8716379150436
17031010100,1,2002,44,37,7,43,0,5391,8.16175106659247,0,5391,8.16175106659247
17031010100,2,2002,85,65,20,51,0,5391,15.7670191059173,0,5391,15.7670191059173
17031010100,3,2002,79,67,12,48,0,5391,14.6540530513819,0,5391,14.6540530513819
17031010100,4,2002,69,60,9,39,0,5391,12.7991096271564,0,5391,12.7991096271564
17031010100,1,2003,56,45,11,64,0,5391,10.3876831756631,0,5391,10.3876831756631
17031010100,2,2003,69,56,13,41,0,5391,12.7991096271564,0,5391,12.7991096271564
17031010100,3,2003,75,65,10,25,0,5391,13.9120756816917,0,5391,13.9120756816917
17031010100,4,2003,72,66,6,31,0,5391,13.355592654424,0,5391,13.355592654424
17031010100,1,2004,55,41,14,43,0,5391,10.2021888332406,0,5391,10.2021888332406
17031010100,2,2004,45,39,6,39,0,5391,8.34724540901503,0,5391,8.34724540901503
17031010100,3,2004,58,51,7,38,0,5391,10.7586718605083,0,5391,10.7586718605083
17031010100,4,2004,52,48,4,26,0,5391,9.64570580597292,0,5391,9.64570580597292
17031010100,1,2005,39,34,5,40,0,5391,7.23427935447969,0,5391,7.23427935447969
17031010100,2,2005,45,33,12,44,0,5391,8.34724540901503,0,5391,8.34724540901503
17031010100,3,2005,75,64,11,67,0,5391,13.9120756816917,0,5391,13.9120756816917
17031010100,4,2005,65,53,12,42,0,5391,12.0571322574661,0,5391,12.0571322574661
17031010100,1,2006,26,18,8,46,0,5391,4.82285290298646,0,5391,4.82285290298646
17031010100,2,2006,52,42,10,43,0,5391,9.64570580597292,0,5391,9.64570580597292
17031010100,3,2006,49,40,9,47,0,5391,9.08922277870525,0,5391,9.08922277870525
17031010100,4,2006,50,42,8,33,0,5391,9.27471712112781,0,5391,9.27471712112781
17031010100,1,2007,52,47,5,59,0,5391,9.64570580597292,0,5391,9.64570580597292
17031010100,2,2007,51,43,8,42,0,5391,9.46021146355036,0,5391,9.46021146355036
17031010100,3,2007,63,53,10,42,0,5391,11.686143572621,0,5391,11.686143572621
17031010100,4,2007,49,43,6,53,0,5391,9.08922277870525,0,5391,9.08922277870525
17031010100,1,2008,42,38,4,42,0,5391,7.79076238174736,0,5391,7.79076238174736
17031010100,2,2008,66,57,9,47,0,5391,12.2426265998887,0,5391,12.2426265998887
17031010100,3,2008,90,73,17,62,0,5391,16.6944908180301,0,5391,16.6944908180301
17031010100,4,2008,55,41,14,27,0,5391,10.2021888332406,0,5391,10.2021888332406
17031010100,1,2009,39,33,6,45,0,5391,7.23427935447969,0,5391,7.23427935447969
17031010100,2,2009,58,49,9,50,0,5391,10.7586718605083,0,5391,10.7586718605083
17031010100,3,2009,69,59,10,36,0,5391,12.7991096271564,0,5391,12.7991096271564
17031010100,4,2009,39,30,9,41,0,5391,7.23427935447969,0,5391,7.23427935447969
17031010100,1,2010,39,35,4,54,0,5391,7.23427935447969,0,5391,7.23427935447969
17031010100,2,2010,69,54,15,43,0,5391,12.7991096271564,0,5391,12.7991096271564
17031010100,3,2010,54,42,12,46,0,5391,10.016694490818,0,5391,10.016694490818
17031010100,4,2010,38,26,12,37,0,5391,7.04878501205713,0,5391,7.04878501205713
17031010300,1,1999,51,37,14,12,0,6649,7.6703263648669,0,6649,7.6703263648669
17031010300,2,1999,85,76,9,23,0,6649,12.7838772747782,0,6649,12.7838772747782
17031010300,3,1999,112,101,11,23,0,6649,16.8446382914724,0,6649,16.8446382914724
17031010300,4,1999,66,60,6,29,0,6649,9.92630470747481,0,6649,9.92630470747481
17031010300,1,2000,63,50,13,19,0,6649,9.47510903895323,0,6649,9.47510903895323
17031010300,2,2000,65,55,10,25,0,6649,9.77590615130095,0,6649,9.77590615130095
17031010300,3,2000,101,93,8,17,0,6649,15.1902541735599,0,6649,15.1902541735599
17031010300,4,2000,97,93,4,19,0,6649,14.5886599488645,0,6649,14.5886599488645
17031010300,1,2001,55,48,7,12,0,6649,8.27192058956234,0,6649,8.27192058956234
17031010300,2,2001,65,60,5,19,0,6649,9.77590615130095,0,6649,9.77590615130095
17031010300,3,2001,92,88,4,17,0,6649,13.8366671679952,0,6649,13.8366671679952
17031010300,4,2001,70,62,8,13,0,6649,10.5278989321703,0,6649,10.5278989321703
17031010300,1,2002,61,56,5,15,0,6649,9.1743119266055,0,6649,9.1743119266055
17031010300,2,2002,92,89,3,11,0,6649,13.8366671679952,0,6649,13.8366671679952
17031010300,3,2002,65,57,8,15,0,6649,9.77590615130095,0,6649,9.77590615130095
17031010300,4,2002,52,47,5,14,0,6649,7.82072492104076,0,6649,7.82072492104076
17031010300,1,2003,38,37,1,8,0,6649,5.71514513460671,0,6649,5.71514513460671
17031010300,2,2003,74,70,4,17,0,6649,11.1294931568657,0,6649,11.1294931568657
17031010300,3,2003,86,82,4,13,0,6649,12.934275830952,0,6649,12.934275830952
17031010300,4,2003,97,91,6,10,0,6649,14.5886599488645,0,6649,14.5886599488645
17031010300,1,2004,44,37,7,12,0,6649,6.61753647164987,0,6649,6.61753647164987
17031010300,2,2004,68,60,8,10,0,6649,10.2271018198225,0,6649,10.2271018198225
17031010300,3,2004,95,89,6,11,0,6649,14.2878628365168,0,6649,14.2878628365168
17031010300,4,2004,77,73,4,17,0,6649,11.5806888253873,0,6649,11.5806888253873
17031010300,1,2005,45,41,4,25,0,6649,6.76793502782373,0,6649,6.76793502782373
17031010300,2,2005,51,45,6,26,0,6649,7.6703263648669,0,6649,7.6703263648669
17031010300,3,2005,76,70,6,33,0,6649,11.4302902692134,0,6649,11.4302902692134
17031010300,4,2005,83,78,5,19,0,6649,12.4830801624304,0,6649,12.4830801624304
17031010300,1,2006,60,54,6,19,0,6649,9.02391337043164,0,6649,9.02391337043164
17031010300,2,2006,61,58,3,11,0,6649,9.1743119266055,0,6649,9.1743119266055
17031010300,3,2006,80,77,3,20,0,6649,12.0318844939089,0,6649,12.0318844939089
17031010300,4,2006,74,69,5,10,0,6649,11.1294931568657,0,6649,11.1294931568657
17031010300,1,2007,56,48,8,15,0,6649,8.4223191457362,0,6649,8.4223191457362
17031010300,2,2007,60,59,1,12,0,6649,9.02391337043164,0,6649,9.02391337043164
17031010300,3,2007,64,55,9,7,0,6649,9.62550759512709,0,6649,9.62550759512709
17031010300,4,2007,78,70,8,19,0,6649,11.7310873815611,0,6649,11.7310873815611
17031010300,1,2008,34,28,6,13,0,6649,5.11355090991127,0,6649,5.11355090991127
17031010300,2,2008,63,56,7,14,0,6649,9.47510903895323,0,6649,9.47510903895323
17031010300,3,2008,60,56,4,13,0,6649,9.02391337043164,0,6649,9.02391337043164
17031010300,4,2008,49,44,5,9,0,6649,7.36952925251918,0,6649,7.36952925251918
17031010300,1,2009,34,29,5,9,0,6649,5.11355090991127,0,6649,5.11355090991127
17031010300,2,2009,57,51,6,9,0,6649,8.57271770191006,0,6649,8.57271770191006
17031010300,3,2009,61,55,6,10,0,6649,9.1743119266055,0,6649,9.1743119266055
17031010300,4,2009,43,41,2,7,0,6649,6.46713791547601,0,6649,6.46713791547601
17031010300,1,2010,39,32,7,19,0,6649,5.86554369078057,0,6649,5.86554369078057
17031010300,2,2010,60,59,1,10,0,6649,9.02391337043164,0,6649,9.02391337043164
17031010300,3,2010,47,44,3,14,0,6649,7.06873214017146,0,6649,7.06873214017146
17031010300,4,2010,41,37,4,5,0,6649,6.16634080312829,0,6649,6.16634080312829
17031010400,1,1999,26,23,3,1,0,5325,4.88262910798122,0,5325,4.88262910798122
17031010400,2,1999,27,22,5,3,0,5325,5.07042253521127,0,5325,5.07042253521127
17031010400,3,1999,32,27,5,5,0,5325,6.0093896713615,0,5325,6.0093896713615
17031010400,4,1999,33,31,2,3,0,5325,6.19718309859155,0,5325,6.19718309859155
17031010400,1,2000,21,21,0,2,0,5325,3.94366197183099,0,5325,3.94366197183099
17031010400,2,2000,33,31,2,6,0,5325,6.19718309859155,0,5325,6.19718309859155
17031010400,3,2000,41,37,4,4,0,5325,7.69953051643193,0,5325,7.69953051643193
17031010400,4,2000,19,18,1,0,0,5325,3.56807511737089,0,5325,3.56807511737089
17031010400,1,2001,17,16,1,2,0,5325,3.1924882629108,0,5325,3.1924882629108
17031010400,2,2001,34,29,5,4,0,5325,6.3849765258216,0,5325,6.3849765258216
17031010400,3,2001,37,34,3,2,0,5325,6.94835680751174,0,5325,6.94835680751174
17031010400,4,2001,22,21,1,8,0,5325,4.13145539906103,0,5325,4.13145539906103
17031010400,1,2002,18,14,4,6,0,5325,3.38028169014085,0,5325,3.38028169014085
17031010400,2,2002,31,29,2,5,0,5325,5.82159624413146,0,5325,5.82159624413146
17031010400,3,2002,40,38,2,0,0,5325,7.51173708920188,0,5325,7.51173708920188
17031010400,4,2002,28,25,3,1,0,5325,5.25821596244131,0,5325,5.25821596244131
17031010400,1,2003,30,27,3,2,0,5325,5.63380281690141,0,5325,5.63380281690141
17031010400,2,2003,24,22,2,5,0,5325,4.50704225352113,0,5325,4.50704225352113
17031010400,3,2003,28,27,1,8,0,5325,5.25821596244131,0,5325,5.25821596244131
17031010400,4,2003,26,23,3,1,0,5325,4.88262910798122,0,5325,4.88262910798122
17031010400,1,2004,18,18,0,4,0,5325,3.38028169014085,0,5325,3.38028169014085
17031010400,2,2004,30,27,3,3,0,5325,5.63380281690141,0,5325,5.63380281690141
17031010400,3,2004,41,37,4,6,0,5325,7.69953051643193,0,5325,7.69953051643193
17031010400,4,2004,25,23,2,1,0,5325,4.69483568075117,0,5325,4.69483568075117
17031010400,1,2005,22,22,0,6,0,5325,4.13145539906103,0,5325,4.13145539906103
17031010400,2,2005,23,22,1,3,0,5325,4.31924882629108,0,5325,4.31924882629108
17031010400,3,2005,28,26,2,10,0,5325,5.25821596244131,0,5325,5.25821596244131
17031010400,4,2005,19,18,1,1,0,5325,3.56807511737089,0,5325,3.56807511737089
17031010400,1,2006,10,9,1,1,0,5325,1.87793427230047,0,5325,1.87793427230047
17031010400,2,2006,19,18,1,5,0,5325,3.56807511737089,0,5325,3.56807511737089
17031010400,3,2006,21,20,1,8,0,5325,3.94366197183099,0,5325,3.94366197183099
17031010400,4,2006,13,12,1,6,0,5325,2.44131455399061,0,5325,2.44131455399061
17031010400,1,2007,3,2,1,2,0,5325,0.563380281690141,0,5325,0.563380281690141
17031010400,2,2007,23,21,2,9,0,5325,4.31924882629108,0,5325,4.31924882629108
17031010400,3,2007,35,32,3,10,0,5325,6.57276995305164,0,5325,6.57276995305164
17031010400,4,2007,22,20,2,2,0,5325,4.13145539906103,0,5325,4.13145539906103
17031010400,1,2008,17,16,1,0,0,5325,3.1924882629108,0,5325,3.1924882629108
17031010400,2,2008,11,9,2,3,0,5325,2.06572769953052,0,5325,2.06572769953052
17031010400,3,2008,32,31,1,1,0,5325,6.0093896713615,0,5325,6.0093896713615
17031010400,4,2008,19,16,3,1,0,5325,3.56807511737089,0,5325,3.56807511737089
17031010400,1,2009,11,11,0,4,0,5325,2.06572769953052,0,5325,2.06572769953052
17031010400,2,2009,32,31,1,3,0,5325,6.0093896713615,0,5325,6.0093896713615
17031010400,3,2009,28,27,1,3,0,5325,5.25821596244131,0,5325,5.25821596244131
17031010400,4,2009,10,8,2,0,0,5325,1.87793427230047,0,5325,1.87793427230047
17031010400,1,2010,10,9,1,2,0,5325,1.87793427230047,0,5325,1.87793427230047
17031010400,2,2010,17,14,3,4,0,5325,3.1924882629108,0,5325,3.1924882629108
17031010400,3,2010,22,19,3,2,0,5325,4.13145539906103,0,5325,4.13145539906103
17031010400,4,2010,11,11,0,2,0,5325,2.06572769953052,0,5325,2.06572769953052
17031010600,1,1999,103,94,9,28,0,7178,14.3494009473391,0,7178,14.3494009473391
17031010600,2,1999,103,85,18,57,0,7178,14.3494009473391,0,7178,14.3494009473391
17031010600,3,1999,118,100,18,25,0,7178,16.439119531903,0,7178,16.439119531903
17031010600,4,1999,123,113,10,26,0,7178,17.1356923934244,0,7178,17.1356923934244
17031010600,1,2000,124,111,13,47,0,7178,17.2750069657286,0,7178,17.2750069657286
17031010600,2,2000,114,96,18,34,0,7178,15.881861242686,0,7178,15.881861242686
17031010600,3,2000,110,95,15,71,0,7178,15.3246029534689,0,7178,15.3246029534689
17031010600,4,2000,99,86,13,37,0,7178,13.792142658122,0,7178,13.792142658122
17031010600,1,2001,69,55,14,54,0,7178,9.61270548899415,0,7178,9.61270548899415
17031010600,2,2001,115,101,14,22,0,7178,16.0211758149902,0,7178,16.0211758149902
17031010600,3,2001,115,104,11,41,0,7178,16.0211758149902,0,7178,16.0211758149902
17031010600,4,2001,106,96,10,37,0,7178,14.7673446642519,0,7178,14.7673446642519
17031010600,1,2002,82,66,16,55,0,7178,11.4237949289496,0,7178,11.4237949289496
17031010600,2,2002,92,84,8,46,0,7178,12.8169406519922,0,7178,12.8169406519922
17031010600,3,2002,88,85,3,41,0,7178,12.2596823627751,0,7178,12.2596823627751
17031010600,4,2002,98,91,7,35,0,7178,13.6528280858178,0,7178,13.6528280858178
17031010600,1,2003,79,73,6,38,0,7178,11.0058512120368,0,7178,11.0058512120368
17031010600,2,2003,94,87,7,45,0,7178,13.0955697966007,0,7178,13.0955697966007
17031010600,3,2003,83,79,4,30,0,7178,11.5631095012538,0,7178,11.5631095012538
17031010600,4,2003,74,66,8,41,0,7178,10.3092783505155,0,7178,10.3092783505155
17031010600,1,2004,63,57,6,23,0,7178,8.77681805516857,0,7178,8.77681805516857
17031010600,2,2004,101,95,6,28,0,7178,14.0707718027306,0,7178,14.0707718027306
17031010600,3,2004,112,101,11,37,0,7178,15.6032320980775,0,7178,15.6032320980775
17031010600,4,2004,68,66,2,33,0,7178,9.47339091668989,0,7178,9.47339091668989
17031010600,1,2005,57,49,8,38,0,7178,7.94093062134299,0,7178,7.94093062134299
17031010600,2,2005,69,64,5,14,0,7178,9.61270548899415,0,7178,9.61270548899415
17031010600,3,2005,79,74,5,30,0,7178,11.0058512120368,0,7178,11.0058512120368
17031010600,4,2005,76,70,6,32,0,7178,10.587907495124,0,7178,10.587907495124
17031010600,1,2006,80,73,7,25,0,7178,11.145165784341,0,7178,11.145165784341
17031010600,2,2006,58,47,11,22,0,7178,8.08024519364726,0,7178,8.08024519364726
17031010600,3,2006,83,73,10,27,0,7178,11.5631095012538,0,7178,11.5631095012538
17031010600,4,2006,60,57,3,17,0,7178,8.35887433825578,0,7178,8.35887433825578
17031010600,1,2007,46,41,5,27,0,7178,6.4084703259961,0,7178,6.4084703259961
17031010600,2,2007,66,63,3,32,0,7178,9.19476177208136,0,7178,9.19476177208136
17031010600,3,2007,93,83,10,25,0,7178,12.9562552242965,0,7178,12.9562552242965
17031010600,4,2007,60,54,6,23,0,7178,8.35887433825578,0,7178,8.35887433825578
17031010600,1,2008,37,33,4,23,0,7178,5.15463917525773,0,7178,5.15463917525773
17031010600,2,2008,60,56,4,22,0,7178,8.35887433825578,0,7178,8.35887433825578
17031010600,3,2008,94,92,2,28,0,7178,13.0955697966007,0,7178,13.0955697966007
17031010600,4,2008,61,59,2,16,0,7178,8.49818891056004,0,7178,8.49818891056004
17031010600,1,2009,53,50,3,18,0,7178,7.38367233212594,0,7178,7.38367233212594
17031010600,2,2009,62,58,4,19,0,7178,8.63750348286431,0,7178,8.63750348286431
17031010600,3,2009,57,51,6,14,0,7178,7.94093062134299,0,7178,7.94093062134299
17031010600,4,2009,56,53,3,14,0,7178,7.80161604903873,0,7178,7.80161604903873
17031010600,1,2010,50,47,3,14,0,7178,6.96572861521315,0,7178,6.96572861521315
17031010600,2,2010,73,66,7,7,0,7178,10.1699637782112,0,7178,10.1699637782112
17031010600,3,2010,68,61,7,7,0,7178,9.47339091668989,0,7178,9.47339091668989
17031010600,4,2010,60,55,5,10,0,7178,8.35887433825578,0,7178,8.35887433825578
17031010800,1,1999,62,52,10,33,0,5346,11.5974560419005,0,5346,11.5974560419005
17031010800,2,1999,55,45,10,39,0,5346,10.2880658436214,0,5346,10.2880658436214
17031010800,3,1999,92,74,18,43,0,5346,17.2091283202394,0,5346,17.2091283202394
17031010800,4,1999,66,58,8,42,0,5346,12.3456790123457,0,5346,12.3456790123457
17031010800,1,2000,76,69,7,28,0,5346,14.2162364384587,0,5346,14.2162364384587
17031010800,2,2000,66,53,13,14,0,5346,12.3456790123457,0,5346,12.3456790123457
17031010800,3,2000,68,62,6,49,0,5346,12.7197904975683,0,5346,12.7197904975683
17031010800,4,2000,38,27,11,24,0,5346,7.10811821922933,0,5346,7.10811821922933
17031010800,1,2001,35,29,6,47,0,5346,6.54695099139544,0,5346,6.54695099139544
17031010800,2,2001,47,40,7,30,0,5346,8.79161990273101,0,5346,8.79161990273101
17031010800,3,2001,58,52,6,20,0,5346,10.8492330714553,0,5346,10.8492330714553
17031010800,4,2001,53,42,11,44,0,5346,9.9139543583988,0,5346,9.9139543583988
17031010800,1,2002,40,34,6,19,0,5346,7.48222970445193,0,5346,7.48222970445193
17031010800,2,2002,38,33,5,18,0,5346,7.10811821922933,0,5346,7.10811821922933
17031010800,3,2002,56,45,11,14,0,5346,10.4751215862327,0,5346,10.4751215862327
17031010800,4,2002,59,50,9,16,0,5346,11.0362888140666,0,5346,11.0362888140666
17031010800,1,2003,41,35,6,17,0,5346,7.66928544706323,0,5346,7.66928544706323
17031010800,2,2003,52,44,8,28,0,5346,9.7268986157875,0,5346,9.7268986157875
17031010800,3,2003,69,58,11,25,0,5346,12.9068462401796,0,5346,12.9068462401796
17031010800,4,2003,44,39,5,16,0,5346,8.23045267489712,0,5346,8.23045267489712
17031010800,1,2004,46,41,5,12,0,5346,8.60456416011972,0,5346,8.60456416011972
17031010800,2,2004,46,33,13,15,0,5346,8.60456416011972,0,5346,8.60456416011972
17031010800,3,2004,76,68,8,22,0,5346,14.2162364384587,0,5346,14.2162364384587
17031010800,4,2004,52,47,5,17,0,5346,9.7268986157875,0,5346,9.7268986157875
17031010800,1,2005,30,25,5,13,0,5346,5.61167227833894,0,5346,5.61167227833894
17031010800,2,2005,46,40,6,22,0,5346,8.60456416011972,0,5346,8.60456416011972
17031010800,3,2005,44,38,6,20,0,5346,8.23045267489712,0,5346,8.23045267489712
17031010800,4,2005,34,30,4,19,0,5346,6.35989524878414,0,5346,6.35989524878414
17031010800,1,2006,36,33,3,16,0,5346,6.73400673400673,0,5346,6.73400673400673
17031010800,2,2006,31,28,3,22,0,5346,5.79872802095024,0,5346,5.79872802095024
17031010800,3,2006,46,37,9,30,0,5346,8.60456416011972,0,5346,8.60456416011972
17031010800,4,2006,54,50,4,11,0,5346,10.1010101010101,0,5346,10.1010101010101
17031010800,1,2007,28,26,2,15,0,5346,5.23756079311635,0,5346,5.23756079311635
17031010800,2,2007,43,37,6,14,0,5346,8.04339693228582,0,5346,8.04339693228582
17031010800,3,2007,46,43,3,11,0,5346,8.60456416011972,0,5346,8.60456416011972
17031010800,4,2007,36,33,3,10,0,5346,6.73400673400673,0,5346,6.73400673400673
17031010800,1,2008,45,41,4,9,0,5346,8.41750841750842,0,5346,8.41750841750842
17031010800,2,2008,40,38,2,14,0,5346,7.48222970445193,0,5346,7.48222970445193
17031010800,3,2008,51,44,7,13,0,5346,9.53984287317621,0,5346,9.53984287317621
17031010800,4,2008,41,38,3,16,0,5346,7.66928544706323,0,5346,7.66928544706323
17031010800,1,2009,22,19,3,13,0,5346,4.11522633744856,0,5346,4.11522633744856
17031010800,2,2009,41,38,3,7,0,5346,7.66928544706323,0,5346,7.66928544706323
17031010800,3,2009,43,37,6,17,0,5346,8.04339693228582,0,5346,8.04339693228582
17031010800,4,2009,32,27,5,10,0,5346,5.98578376356154,0,5346,5.98578376356154
17031010800,1,2010,23,23,0,7,0,5346,4.30228208005986,0,5346,4.30228208005986
17031010800,2,2010,27,25,2,11,0,5346,5.05050505050505,0,5346,5.05050505050505
17031010800,3,2010,34,29,5,7,0,5346,6.35989524878414,0,5346,6.35989524878414
17031010800,4,2010,36,29,7,9,0,5346,6.73400673400673,0,5346,6.73400673400673
17031010900,1,1999,21,18,3,7,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,2,1999,22,18,4,5,0,1146,19.1972076788831,0,1146,19.1972076788831
17031010900,3,1999,27,26,1,4,0,1146,23.5602094240838,0,1146,23.5602094240838
17031010900,4,1999,20,18,2,6,0,1146,17.4520069808028,0,1146,17.4520069808028
17031010900,1,2000,21,17,4,3,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,2,2000,20,15,5,7,0,1146,17.4520069808028,0,1146,17.4520069808028
17031010900,3,2000,21,20,1,7,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,4,2000,21,19,2,4,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,1,2001,17,15,2,8,0,1146,14.8342059336824,0,1146,14.8342059336824
17031010900,2,2001,16,14,2,4,0,1146,13.9616055846422,0,1146,13.9616055846422
17031010900,3,2001,21,21,0,3,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,4,2001,15,15,0,0,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,1,2002,16,14,2,3,0,1146,13.9616055846422,0,1146,13.9616055846422
17031010900,2,2002,15,14,1,1,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,3,2002,22,19,3,4,0,1146,19.1972076788831,0,1146,19.1972076788831
17031010900,4,2002,15,11,4,3,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,1,2003,8,7,1,7,0,1146,6.98080279232112,0,1146,6.98080279232112
17031010900,2,2003,10,10,0,5,0,1146,8.7260034904014,0,1146,8.7260034904014
17031010900,3,2003,15,13,2,0,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,4,2003,11,10,1,2,0,1146,9.59860383944154,0,1146,9.59860383944154
17031010900,1,2004,12,11,1,2,0,1146,10.4712041884817,0,1146,10.4712041884817
17031010900,2,2004,19,19,0,1,0,1146,16.5794066317627,0,1146,16.5794066317627
17031010900,3,2004,12,12,0,1,0,1146,10.4712041884817,0,1146,10.4712041884817
17031010900,4,2004,13,13,0,0,0,1146,11.3438045375218,0,1146,11.3438045375218
17031010900,1,2005,10,9,1,0,0,1146,8.7260034904014,0,1146,8.7260034904014
17031010900,2,2005,14,13,1,3,0,1146,12.216404886562,0,1146,12.216404886562
17031010900,3,2005,17,17,0,4,0,1146,14.8342059336824,0,1146,14.8342059336824
17031010900,4,2005,14,13,1,4,0,1146,12.216404886562,0,1146,12.216404886562
17031010900,1,2006,28,26,2,2,0,1146,24.4328097731239,0,1146,24.4328097731239
17031010900,2,2006,21,19,2,4,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,3,2006,15,15,0,7,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,4,2006,28,27,1,1,0,1146,24.4328097731239,0,1146,24.4328097731239
17031010900,1,2007,15,14,1,4,0,1146,13.0890052356021,0,1146,13.0890052356021
17031010900,2,2007,21,19,2,6,0,1146,18.3246073298429,0,1146,18.3246073298429
17031010900,3,2007,13,13,0,6,0,1146,11.3438045375218,0,1146,11.3438045375218
17031010900,4,2007,11,10,1,0,0,1146,9.59860383944154,0,1146,9.59860383944154
17031010900,1,2008,7,6,1,3,0,1146,6.10820244328098,0,1146,6.10820244328098
17031010900,2,2008,14,14,0,7,0,1146,12.216404886562,0,1146,12.216404886562
17031010900,3,2008,16,16,0,3,0,1146,13.9616055846422,0,1146,13.9616055846422
17031010900,4,2008,14,11,3,1,0,1146,12.216404886562,0,1146,12.216404886562
17031010900,1,2009,6,5,1,3,0,1146,5.23560209424084,0,1146,5.23560209424084
17031010900,2,2009,22,20,2,5,0,1146,19.1972076788831,0,1146,19.1972076788831
17031010900,3,2009,18,17,1,1,0,1146,15.7068062827225,0,1146,15.7068062827225
17031010900,4,2009,11,10,1,2,0,1146,9.59860383944154,0,1146,9.59860383944154
17031010900,1,2010,12,11,1,3,0,1146,10.4712041884817,0,1146,10.4712041884817
17031010900,2,2010,13,11,2,6,0,1146,11.3438045375218,0,1146,11.3438045375218
17031010900,3,2010,13,12,1,1,0,1146,11.3438045375218,0,1146,11.3438045375218
17031010900,4,2010,13,11,2,1,0,1146,11.3438045375218,0,1146,11.3438045375218
17031020100,1,1999,22,20,2,1,0,3634,6.05393505778756,0,3634,6.05393505778756
17031020100,2,1999,20,19,1,2,0,3634,5.50357732526142,0,3634,5.50357732526142
17031020100,3,1999,24,24,0,3,0,3634,6.6042927903137,0,3634,6.6042927903137
17031020100,4,1999,21,19,2,0,0,3634,5.77875619152449,0,3634,5.77875619152449
17031020100,1,2000,25,24,1,0,0,3634,6.87947165657678,0,3634,6.87947165657678
17031020100,2,2000,37,36,1,1,0,3634,10.1816180517336,0,3634,10.1816180517336
17031020100,3,2000,32,26,6,1,0,3634,8.80572372041827,0,3634,8.80572372041827
17031020100,4,2000,40,39,1,2,0,3634,11.0071546505228,0,3634,11.0071546505228
17031020100,1,2001,36,34,2,2,0,3634,9.90643918547056,0,3634,9.90643918547056
17031020100,2,2001,34,30,4,0,0,3634,9.35608145294441,0,3634,9.35608145294441
17031020100,3,2001,28,27,1,1,0,3634,7.70500825536599,0,3634,7.70500825536599
17031020100,4,2001,33,29,4,1,0,3634,9.08090258668134,0,3634,9.08090258668134
17031020100,1,2002,39,37,2,1,0,3634,10.7319757842598,0,3634,10.7319757842598
17031020100,2,2002,31,31,0,1,0,3634,8.5305448541552,0,3634,8.5305448541552
17031020100,3,2002,52,48,4,3,0,3634,14.3093010456797,0,3634,14.3093010456797
17031020100,4,2002,36,34,2,5,0,3634,9.90643918547056,0,3634,9.90643918547056
17031020100,1,2003,32,29,3,2,0,3634,8.80572372041827,0,3634,8.80572372041827
17031020100,2,2003,27,23,4,4,0,3634,7.42982938910292,0,3634,7.42982938910292
17031020100,3,2003,30,28,2,5,0,3634,8.25536598789213,0,3634,8.25536598789213
17031020100,4,2003,23,22,1,1,0,3634,6.32911392405063,0,3634,6.32911392405063
17031020100,1,2004,23,22,1,3,0,3634,6.32911392405063,0,3634,6.32911392405063
17031020100,2,2004,34,31,3,4,0,3634,9.35608145294441,0,3634,9.35608145294441
17031020100,3,2004,30,29,1,1,0,3634,8.25536598789213,0,3634,8.25536598789213
17031020100,4,2004,37,36,1,1,0,3634,10.1816180517336,0,3634,10.1816180517336
17031020100,1,2005,16,15,1,1,0,3634,4.40286186020914,0,3634,4.40286186020914
17031020100,2,2005,35,31,4,2,0,3634,9.63126031920748,0,3634,9.63126031920748
17031020100,3,2005,45,40,5,2,0,3634,12.3830489818382,0,3634,12.3830489818382
17031020100,4,2005,29,24,5,5,0,3634,7.98018712162906,0,3634,7.98018712162906
17031020100,1,2006,29,27,2,5,0,3634,7.98018712162906,0,3634,7.98018712162906
